object_id,public_caption,img_title,original_image_url,caption,is_oasc,gcs_url,object_number,is_highlight,is_public_domain,department,object_name,obj_title,culture,period,dynasty,reign,portfolio,artist_role,artist_prefix,artist_display_name,artist_display_bio,artist_suffix,artist_alpha_sort,artist_nationality,artist_begin_date,artist_end_date,object_date,object_begin_date,object_end_date,medium,dimensions,credit_line,geography_type,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rights_and_reproduction,link_resource,metadata_date,repository
436108,,,http://images.metmuseum.org/CRDImages/ep/original/DP312864.jpg,overall,TRUE,gs://gcs-public-data--met/436108/0.jpg,1976.100.5,FALSE,TRUE,European Paintings,Painting,Head of a Child,,,,,,Artist,Style of,Jacques Louis David,"French, first quarter 19th century",,"David, Jacques Louis",French,1748,1825,,1768,1825,Oil on canvas,15 3/4 x 12 5/8 in. (40 x 32.1 cm),"Bequest of Harry G. Sperling, 1971",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436108,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
670947,,,http://images.metmuseum.org/CRDImages/as/original/2015_300_187_Sig_Burke.jpg,Signature,TRUE,gs://gcs-public-data--met/670947/2.jpg,2015.300.187,FALSE,TRUE,Asian Art,Hanging scroll,,Japan,Edo period (1615â€“1868),,,,Artist,,Nukina Kaioku,"Japanese, 1778â€“1863",,Nukina Kaioku,,1778,1863,1844,1844,1844,Hanging scroll; ink and color on paper,Image: 53 in. Ã— 20 5/8 in. (134.6 Ã— 52.4 cm) Overall with mounting: 79 1/8 Ã— 27 1/16 in. (201 Ã— 68.8 cm) Overall with knobs: 79 1/8 Ã— 29 5/16 in. (201 Ã— 74.4 cm),"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/670947,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
36186,7 of 11 open views,,http://images.metmuseum.org/CRDImages/as/original/DP204809.jpg,section 2,TRUE,gs://gcs-public-data--met/36186/8.jpg,1986.267.76,FALSE,TRUE,Asian Art,Handscroll,æ¸…  æ¾å¹´  å±±æ°´  æ‰‹å·|Landscape,China,Qing dynasty (1644â€“1911),,,,Artist,,Song Nian,"Chinese, active 19th century",,Song Nian,Chinese,1800,1899,dated 1898,1898,1898,Handscroll in six sections; ink and color on paper,Image: 13 3/8 x 107 7/8 in. (34 x 274 cm) Overall with mounting: 13 5/8 x 298 3/4 in. (34.6 x 758.8 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36186,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
198142,,,http://images.metmuseum.org/CRDImages/es/original/116253.jpg,,TRUE,gs://gcs-public-data--met/198142/0.jpg,38.145.10,FALSE,TRUE,European Sculpture and Decorative Arts,Panel,Panel,possibly Austrian,,,,,Maker,,M. BruggÃ¤y,,,BruggÃ¤y M.,,1775,1875,early 19th century,1800,1815,Verre Ã©glomisÃ©,6 1/8 Ã— 3 5/8 in. (15.6 Ã— 9.2 cm),"Bequest of Mary Martin, 1938",,,,,,,,,,,,Glass-Painted,,http://www.metmuseum.org/art/collection/search/198142,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
38031,,,http://images.metmuseum.org/CRDImages/as/original/DP152295.jpg,,TRUE,gs://gcs-public-data--met/38031/0.jpg,1979.12.1,FALSE,TRUE,Asian Art,Painting,,India (Rajasthan),,,,,Artist,,Sri Prathi Singh of Ratlam,Indian,,Singh Prathi Sri,Indian,,,late 18thâ€“early 19th century,1767,1833,Ink and opaque watercolor on paper,Overall: 11 9/16 x 8 9/16 in. (29.4 x 21.8cm),"Purchase, Mrs. Peter Findlay Gift, 1979",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/38031,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
39916,,,http://images.metmuseum.org/CRDImages/as/original/DP164581.jpg,,TRUE,gs://gcs-public-data--met/39916/0.jpg,17.136aâ€“r,FALSE,TRUE,Asian Art,Album,"åŒ—å®‹â€“æ¸…   ç¢é™½äº”è€åœ–å¼•é¦–é¡Œè·‹   å†Š|Frontispiece and Colophons to the Album ""Five Old Men of Suiyang""",China,Song (960â€“1279)â€“Qing (1644â€“1911) dynasty,,,,Artist,,Various Scholars,,(11thâ€“20th centuries),Various Scholars,,,,,1000,1911,Album of fifteen leaves; ink on paper,Overall with mounting (each double leaves): 19 x 32 in. (48.3 x 81.3 cm),"Gift of Lai Yuan and Company, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39916,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
75161,,,http://images.metmuseum.org/CRDImages/as/original/DP205584.jpg,,TRUE,gs://gcs-public-data--met/75161/0.jpg,52.160.6g,FALSE,TRUE,Asian Art,Fan mounted as an album leaf,,Japan,Meiji period (1868â€“1912),,,,Artist,,Shibata Zeshin,"Japanese, 1807â€“1891",,Shibata Zeshin,Japanese,1807,1891,late 19th century,1867,1891,Fan painting mounted as album leaf; tempera on paper,Overall: 13 x 23 5/8 in. (33 x 60 cm) Image: 7 7/16 x 20 3/4 in. (18.9 x 52.7 cm),"Purchase, Gifts, Bequests, and Funds from various donors, by exchange, 1952",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/75161,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
54711,,,http://images.metmuseum.org/CRDImages/as/original/DP211856.jpg,,TRUE,gs://gcs-public-data--met/54711/0.jpg,14.76.61.68,FALSE,TRUE,Asian Art,Album leaf,,Japan,Meiji period (1868â€“1912),,,,Artist,,Kawabata GyokushÅ,"Japanese, 1842â€“1913",,Kawabata GyokushÅ,Japanese,1842,1913,1868,1868,1868,Album leaf; ink and color on silk,14 1/2 x 11 in. (36.8 x 27.9 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/54711,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
54743,,,http://images.metmuseum.org/CRDImages/as/original/DP211872.jpg,,TRUE,gs://gcs-public-data--met/54743/0.jpg,14.76.61.83,FALSE,TRUE,Asian Art,Album leaf,,Japan,Meiji period (1868â€“1912),,,,Artist,,Seki ShÅ«kÅ,"Japanese, 1858â€“1915",,Seki ShÅ«kÅ,Japanese,1858,1915,ca. 1890â€“92,1890,1892,Album leaf; ink and color silk,14 1/4 x 10 5/8 in. (36.2 x 27.0 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/54743,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
54751,,,http://images.metmuseum.org/CRDImages/as/original/DP211880.jpg,,TRUE,gs://gcs-public-data--met/54751/0.jpg,14.76.61.91,FALSE,TRUE,Asian Art,Album leaf,,Japan,Meiji period (1868â€“1912),,,,Artist,,Kawabata GyokushÅ,"Japanese, 1842â€“1913",,Kawabata GyokushÅ,Japanese,1842,1913,1887â€“92,1887,1892,Album leaf; silk,13 1/2 x 10 7/8 in. (34.3 x 27.6 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/54751,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
37824,,,http://images.metmuseum.org/CRDImages/as/original/1971_24_2.JPG,,TRUE,gs://gcs-public-data--met/37824/0.JPG,1971.24.2,FALSE,TRUE,Asian Art,Tangka,,Tibet,,,,,,,,,,,,,,19th century,1800,1899,Distemper on cloth,39 x 29 in. (99.1 x 73.7 cm),"Purchase, Mrs. W. Murray Crane Gift Fund, 1971",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37824,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
40420,,,http://images.metmuseum.org/CRDImages/as/original/13_220_112.jpg,,TRUE,gs://gcs-public-data--met/40420/0.jpg,13.220.112,FALSE,TRUE,Asian Art,Hanging scroll,,China,Ming (1368â€“1644) or Qing (1644â€“1911) dynasty,,,,Artist|Artist,Signature of,Unidentified Artist|Cui Zizhong,"Chinese, ca. 1595â€“1644",,Unidentified Artist|Cui Zizhong,Chinese,1595,1644,,1368,1911,Hanging scroll; ink and color on silk,57 x 33 3/4 in. (144.8 x 85.7 cm),"John Stewart Kennedy Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/40420,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
188005,,,http://images.metmuseum.org/CRDImages/es/original/SF95_14_18.jpg,,TRUE,gs://gcs-public-data--met/188005/0.jpg,95.14.18,FALSE,TRUE,European Sculpture and Decorative Arts,"Box, painting",Box,"Austrian, Vienna",,,,,Artist,Miniature by unknown,British Painter,,", last quarter 18th century",British Painter,British,,,1832,1832,1832,"Gold, rhinestones, enamel",Box: 1 in. Ã— 3 1/2 in. Ã— 2 5/8 in. (2.5 Ã— 8.9 Ã— 6.7 cm); Miniature (sight): 2 1/16 Ã— 1 7/16 in. (5.2 Ã— 3.7 cm),"The Moses Lazarus Collection, Gift of Josephine and Sarah Lazarus, in memory of their father, 1888-95",,,,,,,,,,,,Metalwork-Gold and Platinum|Paintings,,http://www.metmuseum.org/art/collection/search/188005,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
51493,,,http://images.metmuseum.org/CRDImages/as/original/DP166168_CRD.jpg,,TRUE,gs://gcs-public-data--met/51493/0.jpg,13.220.96,FALSE,TRUE,Asian Art,Handscroll,,China,Ming (1368â€“1644) or Qing (1644â€“1911) dynasty,,,,Artist|Artist,Formerly Attributed to,Guo Xi|Unidentified Artist,"Chinese, ca. 1000â€“ca. 1090",,Guo Xi|Unidentified Artist,Chinese,1000,1090,,1368,1911,Handscroll; ink on silk,19 in. Ã— 22 ft. 7 in. (48.3 Ã— 688.3 cm),"John Stewart Kennedy Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/51493,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
436945,,,http://images.metmuseum.org/CRDImages/ep/original/DT859.jpg,Overall,TRUE,gs://gcs-public-data--met/436945/0.jpg,29.100.53,TRUE,TRUE,European Paintings,Painting,Mademoiselle V. . . in the Costume of an Espada,,,,,,Artist,,Ã‰douard Manet,"French, Paris 1832â€“1883 Paris",,"Manet, Ã‰douard",French,1832,1883,1862,1862,1862,Oil on canvas,65 x 50 1/4 in. (165.1 x 127.6 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436945,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
437997,,,http://images.metmuseum.org/CRDImages/ep/original/DT9199.jpg,Overall,TRUE,gs://gcs-public-data--met/437997/0.jpg,2001.202.3,FALSE,TRUE,European Paintings,Painting,Asters and Fruit on a Table,,,,,,Artist,,Henri Fantin-Latour,"French, Grenoble 1836â€“1904 BurÃ©",,"Fantin-Latour, Henri",French,1836,1904,1868,1868,1868,Oil on canvas,22 3/8 x 21 5/8 in. (56.8 x 54.9 cm),"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 2001, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437997,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
435704,,,http://images.metmuseum.org/CRDImages/ep/original/DP123961.jpg,Overall,TRUE,gs://gcs-public-data--met/435704/0.jpg,87.15.77,FALSE,TRUE,European Paintings,Painting,A Limier Briquet Hound,,,,,,Artist,,Rosa Bonheur,"French, Bordeaux 1822â€“1899 Thomery",,"Bonheur, Rosa",French,1822,1899,ca. 1856,1856,1856,Oil on canvas,14 1/2 x 18 in. (36.8 x 45.7 cm),"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435704,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
440725,,,http://images.metmuseum.org/CRDImages/ep/original/DP169994.jpg,Overall,TRUE,gs://gcs-public-data--met/440725/0.jpg,2008.547.3,FALSE,TRUE,European Paintings,Painting,"The Two Central Figures in ""Derby Day""",,,,,,Artist,,William Powell Frith,"British, Aldfield, Yorkshire 1819â€“1909 London",,"Frith, William Powell",British,1819,1909,1860,1860,1860,Oil on canvas,18 x 12 1/2 in. (45.7 x 31.8 cm),"Gift of Mrs. Charles Wrightsman, 2008",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/440725,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
436013,,,http://images.metmuseum.org/CRDImages/ep/original/DP290289.jpg,Overall,TRUE,gs://gcs-public-data--met/436013/0.jpg,22.16.13,FALSE,TRUE,European Paintings,Painting,The Hidden Brook,,,,,,Artist,,Gustave Courbet,"French, Ornans 1819â€“1877 La Tour-de-Peilz",,"Courbet, Gustave",French,1819,1877,ca. 1873â€“77,1839,1877,Oil on canvas,23 3/8 x 29 3/4 in. (59.4 x 75.6 cm),"From the Collection of James Stillman, Gift of Dr. Ernest G. Stillman, 1922",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436013,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
437775,,,http://images.metmuseum.org/CRDImages/ep/original/DP-415-001.jpg,Overall,TRUE,gs://gcs-public-data--met/437775/0.jpg,1982.60.49,FALSE,TRUE,European Paintings,Painting,The Billiard Room,,,,,,Artist,,Nicolas Antoine Taunay,"French, Paris 1755â€“1830 Paris",,"Taunay, Nicolas Antoine",French,1755,1830,ca. 1808,1803,1813,Oil on wood,6 3/8 x 8 5/8 in. (16.2 x 21.9 cm),"The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437775,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
437051,,,http://images.metmuseum.org/CRDImages/ep/original/ep87.15.37.R.jpg,Overall,TRUE,gs://gcs-public-data--met/437051/0.jpg,87.15.37,FALSE,TRUE,European Paintings,Painting,A General and His Aide-de-camp,,,,,,Artist,,Ernest Meissonier,"French, Lyons 1815â€“1891 Paris",,"Meissonier, Ernest",French,1815,1891,1869,1869,1869,Oil on wood,7 3/4 x 10 7/8 in. (19.7 x 27.6 cm),"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437051,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
435858,,,http://images.metmuseum.org/CRDImages/ep/original/ep07.225.253.bw.R.jpg,Overall,TRUE,gs://gcs-public-data--met/435858/0.jpg,07.225.253,FALSE,TRUE,European Paintings,Painting,Cavalier and Shepherd,,,,,,Artist,,Francesco Casanova,"Italian, London 1727â€“1803 BrÃ¼hl",,"Casanova, Francesco",Italian,1727,1803,,1747,1802,Oil on canvas,25 5/8 x 32 in. (65.1 x 81.3 cm),"Gift of J. Pierpont Morgan, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435858,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
448591,,,http://images.metmuseum.org/CRDImages/is/original/85401.jpg,,TRUE,gs://gcs-public-data--met/448591/1.jpg,31.97,FALSE,TRUE,Islamic Art,Hanging,Hanging,,,,,,,,,,,,,,,1851â€“52,1826,1876,Cotton; block-printed,158 in. high 86.00 in. wide (401.3 cm high 218.4 cm wide),"Gift of Herman A. E. and Paul C. Jaehne, 1931",Attributed to,,,,India,,,,,,,Textiles-Painted and/or Printed,,http://www.metmuseum.org/art/collection/search/448591,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
72719,,,http://images.metmuseum.org/CRDImages/as/original/DP152346.jpg,,TRUE,gs://gcs-public-data--met/72719/0.jpg,2005.342,FALSE,TRUE,Asian Art,Painting,,"India (Rajasthan, Mewar, Nathdwara)",,,,,,,,,,,,,,ca. 1840,1830,1850,Opaque watercolor and gold on paper,Image: 8 5/8 x 6 in. (21.9 x 15.2 cm),"Purchase, Bequest of Cora Timken Burnett, by exchange, 2005",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/72719,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
51503,,,http://images.metmuseum.org/CRDImages/as/original/DP154407.jpg,,TRUE,gs://gcs-public-data--met/51503/0.jpg,13.220.99k,FALSE,TRUE,Asian Art,Fan mounted as an album leaf,,China,Qing dynasty (1644â€“1911),,,,Artist,,Unidentified Artist,,,Unidentified Artist,,,,,1644,1911,Fan mounted as an album leaf; ink and color on silk,10 7/8 x 9 7/8 in. (27.6 x 25.1 cm),"John Stewart Kennedy Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/51503,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
74741,,,http://images.metmuseum.org/CRDImages/as/original/DP166121.jpg,,TRUE,gs://gcs-public-data--met/74741/0.jpg,2008.359.54,FALSE,TRUE,Asian Art,Drawing,,"India (Rajasthan, Nathadwara)",,,,,,,,,,,,,,mid-19th century,1836,1870,"Ink, wash, and opaque watercolor on paper",Image (sight): 19 1/4 x 26 1/2 in. (48.9 x 67.3 cm) Framed: 28 x 36 in. (71.1 x 91.4 cm),"Gift of Subhash Kapoor, in memory of his parents, Smt Shashi Kanta and Shree Parshotam Ram Kapoor, 2008",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/74741,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
75156,,,http://images.metmuseum.org/CRDImages/as/original/DP205579.jpg,,TRUE,gs://gcs-public-data--met/75156/0.jpg,52.160.6b,FALSE,TRUE,Asian Art,Fan mounted as an album leaf,,Japan,Meiji period (1868â€“1912),,,,Artist,,Shibata Zeshin,"Japanese, 1807â€“1891",,Shibata Zeshin,Japanese,1807,1891,late 19th century,1867,1891,Fan painting mounted as album leaf; tempera on paper,Overall: 13 x 23 5/8 in. (33 x 60 cm) Image: 7 7/16 x 20 5/8 in. (18.9 x 52.4 cm),"Purchase, Gifts, Bequests, and Funds from various donors, by exchange, 1952",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/75156,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
54632,,,http://images.metmuseum.org/CRDImages/as/original/DP211814.jpg,,TRUE,gs://gcs-public-data--met/54632/0.jpg,14.76.61.26,FALSE,TRUE,Asian Art,Album leaf,æœ¨ã«é´‰å›³|Crow on a Branch,Japan,Meiji period (1868â€“1912),,,,Artist,,Kawanabe KyÅsai,"Japanese, 1831â€“1889",,Kawanabe KyÅsai,Japanese,1831,1889,ca. 1887,1877,1897,Album leaf; ink and color on silk,14 1/4 x 10 3/4 in. (36.2 x 27.3 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/54632,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
57315,,,http://images.metmuseum.org/CRDImages/as/original/51_137_1_O1.jpg,,TRUE,gs://gcs-public-data--met/57315/1.jpg,51.137.1,FALSE,TRUE,Asian Art,Hanging scroll,,Japan,,,,,Artist,,Shibata Zeshin,"Japanese, 1807â€“1891",,Shibata Zeshin,Japanese,1807,1891,19th century,1807,1891,Hanging scroll; ink on silk,42 7/8 x 16 3/8 in. (108.9 x 41.6 cm),"Purchase, Gifts, Bequests, and Funds from various donors, by exchange, 1951",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57315,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
38050,,,http://images.metmuseum.org/CRDImages/as/original/30_76_281_O1.jpg,,TRUE,gs://gcs-public-data--met/38050/0.jpg,30.76.281,FALSE,TRUE,Asian Art,Tangka,,Tibet,,,,,,,,,,,,,,date unknown,1,1929,Color on silk,19 x 13 1/2 in. (48.3 x 34.3 cm),"Rogers Fund, 1930",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/38050,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
36066,,,http://images.metmuseum.org/CRDImages/as/original/DP160908.jpg,leaf a,TRUE,gs://gcs-public-data--met/36066/0.jpg,47.81.1,FALSE,TRUE,Asian Art,Album,,China,,,,,Artist|Artist,Formerly Attributed to,Yao Wenhan|Unidentified Artist,"Chinese, active ca. 1760â€“1790","Chinese, early 20th century (?)",Yao Wenhan|Unidentified Artist,Chinese,1760,1790,early 20th century (?),1900,1933,Album of twenty-four leaves; ink and color on silk,11 1/8 x 8 3/4 in. (28.3 x 22.2 cm),"Gift of Mrs. Edward S. Harkness, 1947",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36066,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
437686,,,http://images.metmuseum.org/CRDImages/ep/original/DT1907.jpg,Overall,TRUE,gs://gcs-public-data--met/437686/0.jpg,1992.366,FALSE,TRUE,European Paintings,Painting,Rue EugÃ¨ne Moussoir at Moret: Winter,,,,,,Artist,,Alfred Sisley,"British, Paris 1839â€“1899 Moret-sur-Loing",,"Sisley, Alfred",British,1839,1899,1891,1891,1891,Oil on canvas,18 3/8 x 22 1/4 in. (46.7 x 56.5 cm),"Bequest of Ralph Friedman, 1992",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437686,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
